material,d_mag,l_mag,circuit,t_steel,r_clear,gap,n_gon,r_face,wire_d,n_layers,v_cap,c_cap,pulse_mode,f_pulse,duty,n_pulses,fidelity,n_faces,a_face,bounding_cube,m_module,free_volume,coil_mass,turns_per_layer,n_turns,winding_build,J_attract,J_repel,margin_attract,margin_repel,F_attract,F_repel,asymmetry,margin,n_eff,R_coil,L_coil,i_peak,h_peak,h_need,switch_margin,switched,saturated,b_steel_peak,mmf,mmf_need,v_need,e_switch,e_drawn,pulse_program,pulse_saving,hold_ratio,pivot_ratio,E_barrier,W_drive,drv_mass,drv_price,drv_cap,drv_mosfet,drv_topology,feasible,scalar,violations
LNGT60,0.0034261713559722304,0.004681761857345131,potcore,0.0004520398740579282,0.0006836607387448167,0.0002829043240524718,8,0.012361278273430846,0.00021016279299996543,1,175.4739328825919,0.00011080123554236698,train,17362.901207916282,0.8734309732087372,5,screen,18,0.010240418218245863,0.02472255654686169,0.046385642690328084,2.718714822318423e-06,7.098924152839676e-05,20,20,0.00020881775112476566,0.896041719975736,0.7460956715641499,0.2540582152049686,0.6581797153214869,2.263419181099601,0.5580440376784194,4.055986675381214,0.6581797153214869,0.07981102604846732,0.1127825327091556,1.8216947142015373e-06,921.794215603395,3623528.4890442737,336000.0,10.784310979298434,True,True,10.439831801321219,18435.884312067898,1709.5097078948693,16.271223374347393,0.2640143465283457,1.70581959200694,"5 pulses at 17 kHz, 87 % duty",0.0,4.974075881074662,2.370671825569095,0.00046344912848235366,0.0010986857914776675,0.029633333333333338,94.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.00367462390453751,0.004149392388044627,potcore,0.00038849548501860003,0.0006240640071551989,0.000254266950640565,8,0.01227677641070667,0.00016668879111008864,1,171.41432439051417,9.759442171822427e-05,train,17362.575890079996,0.8935850219571251,4,screen,18,0.010170414583073578,0.02455355282141334,0.04057872644640782,2.82857358670229e-06,5.425595676227675e-05,23,23,0.00016562198284698408,0.8945869714943542,0.7121606781473834,0.33698665891461044,0.7708036053099351,2.781271066894596,0.59955181410472,4.638916940060844,0.7708036053099351,0.10603470224599504,0.2178183538234247,3.0377173352235316e-06,567.8335043891661,2813746.7388325324,336000.0,8.374246246525393,True,True,10.890148087577446,13060.170600950822,1559.5637167189454,20.46922425545304,0.3680190268435954,1.4338017424024134,"4 pulses at 17 kHz, 89 % duty",0.0,6.986761169011694,2.738142954248366,0.0004026594234327831,0.0011025390632341844,0.025633333333333334,85.7,elec 470u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.005718193303796906,0.004538030185513928,none,0.0003,0.0,0.0002706239605554615,8,0.012277147022254645,0.00016684995169301492,1,172.09851380397706,9.78357841351722e-05,train,17362.672025570322,0.8936157202252675,4,screen,18,0.010170721607732665,0.02455429404450929,0.01950361232781158,2.823557879393957e-06,9.053380894124115e-05,25,25,0.00016578211200217965,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.36205878052106133,2.4219557265769967e-06,333.0402799159102,499891.26484035526,336000.0,1.4877716215486763,True,False,0.0,8326.006997897755,5596.2937303716735,115.675357233144,11.782079215573631,1.4488170923792354,"4 pulses at 17 kHz, 89 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,no driver for 116 V [prescreen]
LNGT60,0.0037037254167347233,0.004166605266260746,potcore,0.00039669176666279435,0.0006314062003456643,0.00025233896347543844,8,0.012388875671897613,0.00016719771000369343,1,172.08303525757614,9.504651070514384e-05,train,23976.356352294257,0.8939196454799404,4,screen,18,0.010263280651708163,0.024777751343795226,0.04096115143926033,2.9201912452782045e-06,5.500861679894312e-05,23,23,0.00016612764465966982,0.8948526185460786,0.7118268640976269,0.3304243722397762,0.7696360075559039,2.862237946392095,0.6133508439092201,4.666559074329283,0.7696360075559039,0.10393897810184198,0.2181634827198371,3.0804786604490995e-06,566.7816013971632,2803488.6856768015,336000.0,8.343716326419052,True,True,10.694792191914704,13035.976832134753,1562.3705699171965,20.62426723601599,0.36386119547321444,1.4072852384404146,"4 pulses at 24 kHz, 89 % duty",0.0,7.1230266852310775,2.761994028552031,0.0004101655295176136,0.0011328747432455305,0.025633333333333334,85.7,elec 470u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.004218975611824611,0.006635770658836599,potcore,0.0011370861612556152,0.0011118657731924893,0.00032438885109557146,8,0.018876945838868467,0.000211577480688403,3,172.67917901972353,9.772257339141326e-05,single,17365.062900754223,0.8996075609640778,5,screen,18,0.015638173965283362,0.037753891677736934,0.08533451882722476,1.0535958603787084e-05,0.0004175571425712309,29,87,0.0006306701544359917,0.8992884243653955,0.7489827585404082,0.18761232549977047,0.652273024426675,3.668914746015876,0.9431484191183492,3.8900714581545506,0.652273024426675,0.0587246241405026,0.6458189491412248,3.772312005940079e-05,160.51455071536736,1980883.7524133637,336000.0,5.8954873583731064,True,True,2.2036953702786706,13964.76591223696,2368.7212037531394,29.29006009562123,0.7545324635828136,1.4568119234676955,single shot,0.0,4.382721445314733,1.8974636999647638,0.001302001792152397,0.0024705011378982405,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.08315124715465581,
LNGT60,0.004809301467985119,0.006814731504447965,potcore,0.0007796051814869248,0.0010549936153363287,0.0003236427451096868,8,0.018481710910771623,0.00021077481860493273,3,172.1273721638377,0.0001094544243099256,train,16903.647401465165,0.8999858887182501,5,screen,18,0.015310750630200825,0.036963421821543246,0.07714966642421225,9.88045261175082e-06,0.00046463299616091887,29,87,0.0006282775792975834,0.89900504709098,0.7366845520587054,0.20115885531510597,0.6848498591266168,5.1063456417498205,1.1989089035212,4.259160664127578,0.6848498591266168,0.0629846772229154,0.7296385712546267,4.751494078065854e-05,161.68581094159688,1934145.3370430807,336000.0,5.756384931675836,True,True,4.025973319494701,14066.665551918928,2443.6631182382985,29.90199130302547,0.8807974572197373,1.621345979420342,"5 pulses at 17 kHz, 90 % duty",0.0,6.746944664512095,2.689044903038439,0.001152474523419974,0.0030990557430841353,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.00414052694695171,0.005212681022299059,potcore,0.001100144580698012,0.0010839988976353093,0.00033095538134070713,8,0.018864394451373487,0.00024031350297293782,3,175.61386075782931,0.00011053734792940962,train,17361.50375266776,0.8999999277744868,5,screen,18,0.01562777605542932,0.037728788902746974,0.07393380242380475,1.1660518734518534e-05,0.0003720577542753755,20,60,0.0007163264896617332,0.89828142908474,0.6965517793634362,0.23981149188276032,0.7931226943679852,3.501125726941436,0.8306944758152658,4.214697254974927,0.7931226943679852,0.07514765830503416,0.3457564551882395,2.161497427804671e-05,278.55758284197753,2965360.4164867937,336000.0,8.82547743002022,True,True,3.2839882819555606,16713.45497051865,1893.773464726923,19.898511117423705,0.3939061070585999,1.6874684771585324,"5 pulses at 17 kHz, 90 % duty",0.0,4.8272040453315705,1.9587890101613066,0.0011273039266037094,0.0022081505425430342,0.017633333333333334,93.1,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,True,0.09111166419734036,
LNGT60,0.003273804736401681,0.0040371236259883715,potcore,0.00039800508574040235,0.0006428153096252269,0.0002847710314811643,8,0.012028184057134355,0.0002123862754146471,1,172.0878430394757,9.777939146895538e-05,train,16479.43650311039,0.8999200859911014,5,screen,18,0.009964473934369777,0.02405636811426871,0.04299096642281097,2.6760636178997816e-06,5.907876340433423e-05,17,17,0.00021102700325199337,0.8934964012444397,0.728121189369828,0.30264139935589035,0.7234183421355956,1.9942332936358544,0.48090762571119766,4.1468115434573365,0.7234183421355956,0.09534400944712108,0.0899908251440372,1.3700756376119473e-06,1052.401446735692,4009052.7674611127,336000.0,11.931704665062835,True,True,12.60947779045054,17890.82459450676,1499.4357551350392,14.422737393372234,0.1830565325008692,1.4475511153098777,"5 pulses at 16 kHz, 90 % duty",0.0,4.728569178490252,2.1945571798020715,0.0004179577488941649,0.0009172321786896009,0.02963333333333333,94.0,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNG60,0.0027493084977912655,0.0035653097393531234,potcore,0.00034160639461214667,0.0005427781669013891,0.00029001034127002173,8,0.010384542250204206,0.00023665319612092655,1,142.12244949766426,9.782121958276261e-05,train,16502.171786109637,0.8999229985204387,5,screen,18,0.008602836478142,0.020769084500408413,0.0446098455142629,1.593856335081798e-06,4.803742857479834e-05,13,13,0.00023513861566575262,1.1404913404293742,0.6816507847694736,0.9019173196503376,0.9851880628831843,1.6852900671365405,0.17746436905991986,9.496498232653742,0.9851880628831843,0.23850409521851054,0.04746821358253986,1.0771190247876932e-06,1222.7552520026516,3395104.8871695558,180000.0,18.861693817608643,True,True,20.315843256166193,15895.81827603447,842.7566701986578,7.534978081607046,0.049984985353567546,0.9874091276299678,"5 pulses at 17 kHz, 90 % duty",0.0,3.851012554760202,0.7623093019839141,0.0003744321961395628,0.00028543314607945417,0.035633333333333336,94.6,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 0.76 < 1.5; electronics do not fit
LNGT60,0.004525802505810114,0.008443990811731257,potcore,0.0010780907614208622,0.0011485904087723611,0.00032953892122291397,8,0.01921004132095715,0.00023976165450424858,3,172.07924340833299,9.142799602635794e-05,train,15743.157248069156,0.9,5,screen,18,0.015914119297776034,0.0384200826419143,0.1035637563068663,9.531368889463878e-06,0.0006393664649391808,32,96,0.0007146815397462642,0.8996704160701748,0.7733512753525659,0.15783189063075193,0.566174752899631,4.35222431191918,1.1503487484808055,3.783395529109667,0.566174752899631,0.04938205984422381,0.5996579270202956,4.194900443307451e-05,158.26892088315773,1710508.0732387323,336000.0,5.090797837020037,True,True,2.18846132915981,15193.816404783141,2984.564873956385,33.80201864567888,0.9401712881238246,1.340071028366033,"5 pulses at 16 kHz, 90 % duty",0.0,4.283852107251293,1.9960362053245795,0.001608019094237182,0.0032096643309506524,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.004577703318335651,0.00869476399517374,potcore,0.0010948679864934549,0.001171480694775244,0.00033009095699207625,8,0.019445758870747034,0.0002397770170294547,3,172.0882915082457,0.00010808506275511113,train,16567.069143937177,0.9,5,screen,18,0.016109394109800685,0.03889151774149407,0.10788828176340606,9.783782170823312e-06,0.0006659678138828917,33,99,0.0007147273323613987,0.8997053106886342,0.7754497897593392,0.15432101845140897,0.5581327951287279,4.490261978036138,1.1881361419294916,3.779248706923526,0.5581327951287279,0.04828171400159537,0.6244471116809795,4.437578317270646e-05,153.5541222796851,1663976.888661717,336000.0,4.9523121686360625,True,True,2.118650427852204,15201.858105688823,3069.6485980760845,34.74907995463486,1.1746130164651762,1.5922591023196593,"5 pulses at 17 kHz, 90 % duty",0.0,4.242563937987775,1.9657766768747038,0.0016957205409163635,0.0033334078898307443,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.0043479529608714765,0.006723834479911762,potcore,0.0010578873456976946,0.0011099942835220333,0.00033060163369986003,8,0.01899375402953975,0.00024093001034098844,3,175.57583452148833,0.00010904696166075973,train,5670.264385382288,0.8999972244746596,5,screen,18,0.015734941038827978,0.0379875080590795,0.08600883942514272,1.0700520967924768e-05,0.00048760264492109923,25,75,0.0007181641748244185,0.8992322919689042,0.745141535580641,0.19225804335843807,0.6653854300930412,3.937548865957673,0.9927334353732575,3.966370755385302,0.6653854300930412,0.06018253903406928,0.448513054844354,2.9339211466992624e-05,222.76600039090906,2335267.667977311,336000.0,6.950201392789617,True,True,2.8934447495004623,16707.45002931818,2403.8799863628524,25.26197797716148,0.6263120728875613,1.6647655542580249,"5 pulses at 6 kHz, 90 % duty",0.0,4.66674275238471,2.0471578593037583,0.0013204106097527211,0.002703088957263351,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.09195969206896147,
LNGT60,0.004006374443047352,0.006806463011679007,potcore,0.0013255215714367305,0.0011548911640639806,0.00033065963039829945,8,0.019287083031214684,0.00024245832263663128,3,175.62140744234352,0.00011116198565758112,single,17362.916038934956,0.9,4,screen,18,0.015977942740290213,0.03857416606242937,0.09552546634534138,1.0910166236315338e-05,0.00046095781858208966,25,75,0.0007227197681152706,0.8993781158053756,0.7559874077868525,0.18442817731030348,0.6343958751512134,3.2408567951613856,0.8556267919769508,3.787699059391643,0.6343958751512134,0.05772219540443368,0.4134142414794893,2.467248048201686e-05,227.18683247952154,2358858.5147803924,336000.0,7.020412246370215,True,True,1.9750217055495058,17039.012435964116,2427.067220272406,25.015825464258967,0.6260780553978254,1.7135499839198425,single shot,0.0,3.4583716882342945,1.54811469432937,0.0014891581577611303,0.00230538762621046,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07632930877778636,
LNGT60,0.0036710849728383167,0.004140101579134481,potcore,0.0003901450938922556,0.00062526559475085,0.0002522012825177126,8,0.012233560152135154,0.00016604688227500958,1,172.08969926107636,9.781703174492119e-05,train,16900.649778149324,0.8945353884958351,4,screen,18,0.01013461306224289,0.02446712030427031,0.04053575045096976,2.786213191183095e-06,5.378033199096976e-05,23,23,0.00016498418222844952,0.8947161003943667,0.712001811990092,0.33414208547876795,0.7703676853448769,2.7932209705470434,0.6002818645358439,4.653182339111388,0.7703676853448769,0.10512446743689827,0.21926696698052428,3.041766861560252e-06,567.4348912120429,2820950.7876885533,336000.0,8.395686868120695,True,True,10.852401018062777,13051.002497876987,1554.4889540167362,20.497393717066682,0.3698744018577167,1.448418791616165,"4 pulses at 17 kHz, 89 % duty",0.0,7.0242194108877545,2.750137047083511,0.0004008170503158572,0.0011023018191763745,0.025633333333333334,85.7,elec 470u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT60,0.004967208545953954,0.006987611003712339,potcore,0.0007797340755397892,0.0011087799628844092,0.00033258393856258297,8,0.01883648186160896,0.00021272666148246307,3,172.17635009797664,0.0001099928212058795,train,17364.21253487393,0.9,5,screen,18,0.015604652508946472,0.03767296372321792,0.08124528588411307,1.0400245743686168e-05,0.0005043398437178227,30,90,0.000634095632546926,0.8989760984154478,0.7351994895589637,0.20318093810324903,0.6898284546746101,5.411834625129632,1.2874962962068766,4.203378791126287,0.6898284546746101,0.0636198584459916,0.7633227653693072,5.2864365340190284e-05,153.06912876247034,1846093.0802215869,336000.0,5.494324643516627,True,True,3.9754226132937136,13776.221588622331,2507.3548584134805,31.337127175611457,0.972131937037803,1.6303007654577015,"5 pulses at 17 kHz, 90 % duty",0.0,6.790118262227293,2.761887231272602,0.0012369526381991603,0.0034163236971312197,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.1099676071141296,
LNGT60,0.0037584702112190716,0.008267288560887282,potcore,0.001133200812170397,0.0012808076542422735,0.00032372266730785955,8,0.018470269516149128,0.00023863928033878573,3,169.44712865042433,0.00011123704435407906,train,17203.769983870105,0.8999999827721297,4,screen,18,0.015301272268550626,0.036940539032298256,0.09438752928210643,8.188198877179968e-06,0.0005402459869312417,32,96,0.0007113359668338526,0.8997615937900963,0.7885240809875507,0.14541192289916713,0.518629314346249,2.799237988847745,0.8161347658427826,3.429872253949516,0.518629314346249,0.04549152003842262,0.5162932650503876,2.966956142804245e-05,184.81554891804973,2048455.0294445672,336000.0,6.096592349537402,True,False,1.8076169240931852,17742.292696132776,2910.1983007735503,27.793744264905897,0.7733677623171765,1.591016980521831,"4 pulses at 17 kHz, 90 % duty",0.0,3.0231256492154674,1.4000929049749706,0.0014091037119322064,0.001972876109450177,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,pivot 1.40 < 1.5; electronics do not fit
LNGT60,0.0029375711699621615,0.00419462425728962,potcore,0.00031265792952534427,0.0005709882359650599,0.00028524139199367004,8,0.012182825986544353,0.00020028791334857288,3,172.05583150077814,8.944770467075438e-05,train,16538.798717813235,0.8985713911289929,5,screen,18,0.010092583503316105,0.024365651973088705,0.03461013496279152,2.7782833607279146e-06,0.0001786779955682982,19,57,0.0005970182121094261,0.8954011126656893,0.7335519641199225,0.3128465802697829,0.7322723131346346,1.574160124028285,0.415737308208642,3.7864297789658,0.7322723131346346,0.0983493886615599,0.34413174512085903,1.1896013939230474e-05,369.73424219982616,4530120.422866041,336000.0,13.482501258529883,True,True,14.062975392141723,21074.85180539009,1563.1262627961416,12.761417796414054,0.1311020747223064,1.3236813383001227,"5 pulses at 17 kHz, 90 % duty",0.0,4.636354195666656,2.0176477315016434,0.000340805380105558,0.0006876252020535345,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,electronics do not fit
